SalesOrderDetailKey,OrderKey,DateKey,CustomerKey,ProductKey,TerritoryKey,Quantity,UnitPrice,DiscountRate,SalesAmount,StoreKey
19849,47904,20120922,16562,795,10,1,2181.562500,0.000000,2181.562500,
19869,47924,20120924,22171,795,9,1,2181.562500,0.000000,2181.562500,
19873,47928,20120925,29154,795,6,1,2181.562500,0.000000,2181.562500,
19875,47930,20120925,21982,795,9,1,2181.562500,0.000000,2181.562500,
19894,47949,20120928,13477,795,4,1,2181.562500,0.000000,2181.562500,
19900,47955,20120929,16554,795,10,1,2181.562500,0.000000,2181.562500,
22250,48093,20120930,16588,795,10,1,2181.562500,0.000000,2181.562500,
22255,48098,20120930,22400,795,9,1,2181.562500,0.000000,2181.562500,
22260,48103,20121002,16389,795,8,1,2181.562500,0.000000,2181.562500,
22274,48117,20121005,14930,795,7,1,2181.562500,0.000000,2181.562500,
22275,48118,20121005,16309,795,8,1,2181.562500,0.000000,2181.562500,
22286,48129,20121006,22582,795,9,1,2181.562500,0.000000,2181.562500,
22290,48133,20121007,22571,795,9,1,2181.562500,0.000000,2181.562500,
22304,48147,20121009,22845,795,9,1,2181.562500,0.000000,2181.562500,
22311,48154,20121010,22402,795,9,1,2181.562500,0.000000,2181.562500,
22313,48156,20121010,22581,795,9,1,2181.562500,0.000000,2181.562500,
22326,48169,20121013,13653,795,1,1,2181.562500,0.000000,2181.562500,
22345,48188,20121016,22579,795,9,1,2181.562500,0.000000,2181.562500,
22349,48192,20121017,13702,795,4,1,2181.562500,0.000000,2181.562500,
22437,48280,20121029,13487,795,4,1,2181.562500,0.000000,2181.562500,
22441,48284,20121029,22577,795,9,1,2181.562500,0.000000,2181.562500,
24179,48404,20121030,13730,795,1,1,2181.562500,0.000000,2181.562500,
24195,48420,20121101,14957,795,7,1,2181.562500,0.000000,2181.562500,
24199,48424,20121101,15070,795,7,1,2181.562500,0.000000,2181.562500,
24207,48432,20121101,23098,795,9,1,2181.562500,0.000000,2181.562500,
24209,48434,20121101,22912,795,9,1,2181.562500,0.000000,2181.562500,
24210,48435,20121101,22953,795,9,1,2181.562500,0.000000,2181.562500,
24217,48442,20121103,13735,795,1,1,2181.562500,0.000000,2181.562500,
24244,48469,20121105,22961,795,9,1,2181.562500,0.000000,2181.562500,
24283,48508,20121109,13736,795,4,1,2181.562500,0.000000,2181.562500,
24295,48520,20121110,16411,795,8,1,2181.562500,0.000000,2181.562500,
24298,48523,20121110,17203,795,10,1,2181.562500,0.000000,2181.562500,
24299,48524,20121110,15082,795,7,1,2181.562500,0.000000,2181.562500,
24314,48539,20121111,22921,795,9,1,2181.562500,0.000000,2181.562500,
24315,48540,20121111,22931,795,9,1,2181.562500,0.000000,2181.562500,
24321,48546,20121112,14960,795,7,1,2181.562500,0.000000,2181.562500,
24331,48556,20121112,22936,795,9,1,2181.562500,0.000000,2181.562500,
24342,48567,20121114,14948,795,7,1,2181.562500,0.000000,2181.562500,
24346,48571,20121114,13726,795,4,1,2181.562500,0.000000,2181.562500,
24353,48578,20121115,17207,795,10,1,2181.562500,0.000000,2181.562500,
24358,48583,20121115,23106,795,9,1,2181.562500,0.000000,2181.562500,
24374,48599,20121117,15002,795,7,1,2181.562500,0.000000,2181.562500,
24382,48607,20121117,22946,795,9,1,2181.562500,0.000000,2181.562500,
24426,48651,20121121,22926,795,9,1,2181.562500,0.000000,2181.562500,
24445,48670,20121123,13715,795,4,1,2181.562500,0.000000,2181.562500,
24477,48702,20121127,17115,795,10,1,2181.562500,0.000000,2181.562500,
24483,48708,20121127,16466,795,8,1,2181.562500,0.000000,2181.562500,
24489,48714,20121127,23104,795,9,1,2181.562500,0.000000,2181.562500,
24491,48716,20121128,17626,795,10,1,2181.562500,0.000000,2181.562500,
24500,48725,20121129,17202,795,10,1,2181.562500,0.000000,2181.562500,
25508,48815,20121202,17700,795,10,1,2181.562500,0.000000,2181.562500,
25586,48893,20121212,17772,795,10,1,2181.562500,0.000000,2181.562500,
25590,48897,20121212,16540,795,8,1,2181.562500,0.000000,2181.562500,
25603,48910,20121214,16587,795,8,1,2181.562500,0.000000,2181.562500,
25651,48958,20121220,23310,795,9,1,2181.562500,0.000000,2181.562500,
25686,48993,20121223,23410,795,9,1,2181.562500,0.000000,2181.562500,
25692,48999,20121225,15463,795,7,1,2181.562500,0.000000,2181.562500,
25715,49022,20121228,23116,795,9,1,2181.562500,0.000000,2181.562500,
27442,49217,20130104,15637,795,7,1,2181.562500,0.000000,2181.562500,
27476,49251,20130107,13871,795,4,1,2181.562500,0.000000,2181.562500,
27524,49299,20130112,23533,795,9,1,2181.562500,0.000000,2181.562500,
27526,49301,20130113,15665,795,7,1,2181.562500,0.000000,2181.562500,
27528,49303,20130113,17103,795,8,1,2181.562500,0.000000,2181.562500,
27561,49336,20130116,23523,795,9,1,2181.562500,0.000000,2181.562500,
27582,49357,20130118,23542,795,9,1,2181.562500,0.000000,2181.562500,
27591,49366,20130119,23546,795,9,1,2181.562500,0.000000,2181.562500,
27629,49404,20130123,23425,795,9,1,2181.562500,0.000000,2181.562500,
27660,49435,20130127,17181,795,8,1,2181.562500,0.000000,2181.562500,
28911,49577,20130131,17762,795,8,1,2181.562500,0.000000,2181.562500,
28916,49582,20130201,17220,795,8,1,2181.562500,0.000000,2181.562500,
28917,49583,20130201,16203,795,7,1,2181.562500,0.000000,2181.562500,
28960,49626,20130204,23998,795,9,1,2181.562500,0.000000,2181.562500,
28971,49637,20130207,17943,795,10,1,2181.562500,0.000000,2181.562500,
29004,49670,20130209,23996,795,9,1,2181.562500,0.000000,2181.562500,
29020,49686,20130212,16051,795,7,1,2181.562500,0.000000,2181.562500,
29038,49704,20130214,17962,795,10,1,2181.562500,0.000000,2181.562500,
29050,49716,20130215,17722,795,8,1,2181.562500,0.000000,2181.562500,
29073,49739,20130217,13895,795,1,1,2181.562500,0.000000,2181.562500,
29138,49804,20130226,26200,795,6,1,2181.562500,0.000000,2181.562500,
29152,49818,20130227,23652,795,9,1,2181.562500,0.000000,2181.562500,
30634,49925,20130303,16391,795,7,1,2181.562500,0.000000,2181.562500,
30673,49964,20130307,16394,795,7,1,2181.562500,0.000000,2181.562500,
30686,49977,20130308,13910,795,1,1,2181.562500,0.000000,2181.562500,
30770,50061,20130316,24166,795,9,1,2181.562500,0.000000,2181.562500,
30773,50064,20130316,24271,795,9,1,2181.562500,0.000000,2181.562500,
30775,50066,20130316,24242,795,9,1,2181.562500,0.000000,2181.562500,
30805,50096,20130320,17978,795,10,1,2181.562500,0.000000,2181.562500,
30820,50111,20130322,24250,795,9,1,2181.562500,0.000000,2181.562500,
30825,50116,20130323,17825,795,8,1,2181.562500,0.000000,2181.562500,
30828,50119,20130323,13907,795,1,1,2181.562500,0.000000,2181.562500,
30855,50146,20130325,13897,795,1,1,2181.562500,0.000000,2181.562500,
30870,50161,20130326,24247,795,9,1,2181.562500,0.000000,2181.562500,
30873,50164,20130327,17765,795,8,1,2181.562500,0.000000,2181.562500,
30888,50179,20130329,17769,795,8,1,2181.562500,0.000000,2181.562500,
33205,50324,20130330,18158,795,10,1,2181.562500,0.000000,2181.562500,
33219,50338,20130331,17946,795,8,1,2181.562500,0.000000,2181.562500,
33224,50343,20130331,26310,795,6,1,2181.562500,0.000000,2181.562500,
33251,50370,20130402,17941,795,8,1,2181.562500,0.000000,2181.562500,
33291,50410,20130406,18135,795,10,1,2181.562500,0.000000,2181.562500,
33305,50424,20130407,16433,795,7,1,2181.562500,0.000000,2181.562500,
33313,50432,20130408,17940,795,8,1,2181.562500,0.000000,2181.562500,
33382,50501,20130415,18625,795,10,1,2181.562500,0.000000,2181.562500,
33391,50510,20130416,24365,795,9,1,2181.562500,0.000000,2181.562500,
33408,50527,20130418,24377,795,9,1,2181.562500,0.000000,2181.562500,
33437,50556,20130421,13927,795,4,1,2181.562500,0.000000,2181.562500,
33451,50570,20130422,13939,795,4,1,2181.562500,0.000000,2181.562500,
33510,50629,20130428,16426,795,7,1,2181.562500,0.000000,2181.562500,
35239,50762,20130430,17963,795,8,1,2181.562500,0.000000,2181.562500,
35295,50818,20130505,18019,795,8,1,2181.562500,0.000000,2181.562500,
35350,50873,20130509,24463,795,9,1,2181.562500,0.000000,2181.562500,
35439,50962,20130518,16937,795,7,1,2181.562500,0.000000,2181.562500,
35467,50990,20130520,24505,795,9,1,2181.562500,0.000000,2181.562500,
35468,50991,20130520,24585,795,9,1,2181.562500,0.000000,2181.562500,
35506,51029,20130524,24475,795,9,1,2181.562500,0.000000,2181.562500,
12390,46677,20120530,15460,792,8,1,2181.562500,0.000000,2181.562500,
12393,46680,20120530,21193,792,9,1,2181.562500,0.000000,2181.562500,
12410,46697,20120601,21173,792,9,1,2181.562500,0.000000,2181.562500,
12426,46713,20120603,24778,792,6,1,2181.562500,0.000000,2181.562500,
12433,46720,20120604,13667,792,7,1,2181.562500,0.000000,2181.562500,
12444,46731,20120605,15101,792,8,1,2181.562500,0.000000,2181.562500,
12448,46735,20120605,13226,792,1,1,2181.562500,0.000000,2181.562500,
12486,46773,20120610,13173,792,1,1,2181.562500,0.000000,2181.562500,
12495,46782,20120611,12975,792,4,1,2181.562500,0.000000,2181.562500,
12510,46797,20120612,21197,792,9,1,2181.562500,0.000000,2181.562500,
12512,46799,20120613,13662,792,7,1,2181.562500,0.000000,2181.562500,
12522,46809,20120615,13766,792,7,1,2181.562500,0.000000,2181.562500,
12525,46812,20120615,13069,792,1,1,2181.562500,0.000000,2181.562500,
12527,46814,20120615,13165,792,4,1,2181.562500,0.000000,2181.562500,
12548,46835,20120618,13768,792,7,1,2181.562500,0.000000,2181.562500,
12554,46841,20120618,13174,792,1,1,2181.562500,0.000000,2181.562500,
12560,46847,20120619,13793,792,7,1,2181.562500,0.000000,2181.562500,
12561,46848,20120619,16201,792,10,1,2181.562500,0.000000,2181.562500,
12570,46857,20120620,13064,792,1,1,2181.562500,0.000000,2181.562500,
12573,46860,20120620,21180,792,9,1,2181.562500,0.000000,2181.562500,
12630,46917,20120628,21202,792,9,1,2181.562500,0.000000,2181.562500,
12634,46921,20120629,15454,792,8,1,2181.562500,0.000000,2181.562500,
15639,47101,20120704,16260,792,10,1,2181.562500,0.000000,2181.562500,
15643,47105,20120704,13319,792,1,1,2181.562500,0.000000,2181.562500,
15660,47122,20120706,13362,792,4,1,2181.562500,0.000000,2181.562500,
15661,47123,20120706,25408,792,6,1,2181.562500,0.000000,2181.562500,
15662,47124,20120706,13384,792,1,1,2181.562500,0.000000,2181.562500,
15664,47126,20120706,13326,792,4,1,2181.562500,0.000000,2181.562500,
15665,47127,20120706,21258,792,9,1,2181.562500,0.000000,2181.562500,
15669,47131,20120707,13243,792,1,1,2181.562500,0.000000,2181.562500,
15675,47137,20120707,13348,792,4,1,2181.562500,0.000000,2181.562500,
15679,47141,20120708,21225,792,9,1,2181.562500,0.000000,2181.562500,
15700,47162,20120711,21418,792,9,1,2181.562500,0.000000,2181.562500,
15724,47186,20120714,13806,792,7,1,2181.562500,0.000000,2181.562500,
15730,47192,20120714,16328,792,10,1,2181.562500,0.000000,2181.562500,
15733,47195,20120714,13355,792,1,1,2181.562500,0.000000,2181.562500,
15768,47230,20120718,21256,792,9,1,2181.562500,0.000000,2181.562500,
15777,47239,20120719,21384,792,9,1,2181.562500,0.000000,2181.562500,
15785,47247,20120720,13292,792,1,1,2181.562500,0.000000,2181.562500,
15810,47272,20120723,29013,792,6,1,2181.562500,0.000000,2181.562500,
15815,47277,20120723,21219,792,9,1,2181.562500,0.000000,2181.562500,
15829,47291,20120725,16318,792,10,1,2181.562500,0.000000,2181.562500,
15836,47298,20120725,13403,792,1,1,2181.562500,0.000000,2181.562500,
15877,47339,20120730,15626,792,8,1,2181.562500,0.000000,2181.562500,
18079,47467,20120801,13446,792,4,1,2181.562500,0.000000,2181.562500,
18092,47480,20120803,21568,792,9,1,2181.562500,0.000000,2181.562500,
18096,47484,20120804,16452,792,10,1,2181.562500,0.000000,2181.562500,
18097,47485,20120804,14524,792,7,1,2181.562500,0.000000,2181.562500,
18102,47490,20120805,21895,792,9,1,2181.562500,0.000000,2181.562500,
18108,47496,20120807,16470,792,10,1,2181.562500,0.000000,2181.562500,
18135,47523,20120810,13443,792,1,1,2181.562500,0.000000,2181.562500,
18145,47533,20120811,21886,792,9,1,2181.562500,0.000000,2181.562500,
18149,47537,20120812,13436,792,1,1,2181.562500,0.000000,2181.562500,
18163,47551,20120813,21878,792,9,1,2181.562500,0.000000,2181.562500,
18191,47579,20120818,16197,792,8,1,2181.562500,0.000000,2181.562500,
18199,47587,20120818,21874,792,9,1,2181.562500,0.000000,2181.562500,
18228,47616,20120823,21873,792,9,1,2181.562500,0.000000,2181.562500,
18236,47624,20120824,21949,792,9,1,2181.562500,0.000000,2181.562500,
18245,47633,20120825,21894,792,9,1,2181.562500,0.000000,2181.562500,
18249,47637,20120826,13447,792,4,1,2181.562500,0.000000,2181.562500,
19692,47747,20120901,16253,792,8,1,2181.562500,0.000000,2181.562500,
19694,47749,20120901,22172,792,9,1,2181.562500,0.000000,2181.562500,
19703,47758,20120902,16550,792,10,1,2181.562500,0.000000,2181.562500,
19705,47760,20120902,13482,792,4,1,2181.562500,0.000000,2181.562500,
19713,47768,20120904,21985,792,9,1,2181.562500,0.000000,2181.562500,
19728,47783,20120906,22197,792,9,1,2181.562500,0.000000,2181.562500,
19735,47790,20120908,22173,792,9,1,2181.562500,0.000000,2181.562500,
19741,47796,20120909,21979,792,9,1,2181.562500,0.000000,2181.562500,
19742,47797,20120909,21986,792,9,1,2181.562500,0.000000,2181.562500,
19760,47815,20120911,22033,792,9,1,2181.562500,0.000000,2181.562500,
19762,47817,20120911,22200,792,9,1,2181.562500,0.000000,2181.562500,
19783,47838,20120914,13456,792,1,1,2181.562500,0.000000,2181.562500,
19789,47844,20120914,21996,792,9,1,2181.562500,0.000000,2181.562500,
19816,47871,20120918,14708,792,7,1,2181.562500,0.000000,2181.562500,
19838,47893,20120920,25989,792,6,1,2181.562500,0.000000,2181.562500,
19883,47938,20120927,21969,792,9,1,2181.562500,0.000000,2181.562500,
19884,47939,20120927,21987,792,9,1,2181.562500,0.000000,2181.562500,
22267,48110,20121004,16307,792,8,1,2181.562500,0.000000,2181.562500,
22269,48112,20121004,13712,792,1,1,2181.562500,0.000000,2181.562500,
22276,48119,20121005,14851,792,7,1,2181.562500,0.000000,2181.562500,
22291,48134,20121007,22202,792,9,1,2181.562500,0.000000,2181.562500,
22303,48146,20121009,22578,792,9,1,2181.562500,0.000000,2181.562500,
22306,48149,20121010,16298,792,8,1,2181.562500,0.000000,2181.562500,
22312,48155,20121010,22408,792,9,1,2181.562500,0.000000,2181.562500,
22314,48157,20121010,22851,792,9,1,2181.562500,0.000000,2181.562500,
22317,48160,20121011,14848,792,7,1,2181.562500,0.000000,2181.562500,
22318,48161,20121011,16938,792,10,1,2181.562500,0.000000,2181.562500,
22352,48195,20121017,22399,792,9,1,2181.562500,0.000000,2181.562500,
22382,48225,20121022,22573,792,9,1,2181.562500,0.000000,2181.562500,
22390,48233,20121023,22850,792,9,1,2181.562500,0.000000,2181.562500,
22400,48243,20121024,22411,792,9,1,2181.562500,0.000000,2181.562500,
22401,48244,20121024,22860,792,9,1,2181.562500,0.000000,2181.562500,
22429,48272,20121028,14931,792,7,1,2181.562500,0.000000,2181.562500,
22438,48281,20121029,13492,792,4,1,2181.562500,0.000000,2181.562500,
24186,48411,20121031,17182,792,10,1,2181.562500,0.000000,2181.562500,
24203,48428,20121101,13733,792,1,1,2181.562500,0.000000,2181.562500,
24233,48458,20121105,17097,792,10,1,2181.562500,0.000000,2181.562500,
24235,48460,20121105,17098,792,10,1,2181.562500,0.000000,2181.562500,
24238,48463,20121105,17225,792,10,1,2181.562500,0.000000,2181.562500,
24253,48478,20121106,22929,792,9,1,2181.562500,0.000000,2181.562500,
24280,48505,20121109,15071,792,7,1,2181.562500,0.000000,2181.562500,
24296,48521,20121110,16422,792,8,1,2181.562500,0.000000,2181.562500,
24309,48534,20121111,16448,792,8,1,2181.562500,0.000000,2181.562500,
24392,48617,20121118,13725,792,4,1,2181.562500,0.000000,2181.562500,
24417,48642,20121121,15061,792,7,1,2181.562500,0.000000,2181.562500,
24461,48686,20121125,25999,792,6,1,2181.562500,0.000000,2181.562500,
24472,48697,20121126,22933,792,9,1,2181.562500,0.000000,2181.562500,
24495,48720,20121128,22910,792,9,1,2181.562500,0.000000,2181.562500,
25523,48830,20121204,17750,792,10,1,2181.562500,0.000000,2181.562500,
25530,48837,20121205,23311,792,9,1,2181.562500,0.000000,2181.562500,
25562,48869,20121209,23314,792,9,1,2181.562500,0.000000,2181.562500,
25563,48870,20121209,23316,792,9,1,2181.562500,0.000000,2181.562500,
25574,48881,20121210,23324,792,9,1,2181.562500,0.000000,2181.562500,
25578,48885,20121211,17755,792,10,1,2181.562500,0.000000,2181.562500,
25623,48930,20121215,15086,792,7,1,2181.562500,0.000000,2181.562500,
25657,48964,20121221,16824,792,8,1,2181.562500,0.000000,2181.562500,
25661,48968,20121221,13742,792,1,1,2181.562500,0.000000,2181.562500,
25695,49002,20121225,23323,792,9,1,2181.562500,0.000000,2181.562500,
25711,49018,20121228,17747,792,10,1,2181.562500,0.000000,2181.562500,
25712,49019,20121228,17782,792,10,1,2181.562500,0.000000,2181.562500,
25714,49021,20121228,13744,792,1,1,2181.562500,0.000000,2181.562500,
27434,49209,20130103,23541,792,9,1,2181.562500,0.000000,2181.562500,
27527,49302,20130113,15651,792,7,1,2181.562500,0.000000,2181.562500,
27530,49305,20130113,13866,792,4,1,2181.562500,0.000000,2181.562500,
27602,49377,20130120,23435,792,9,1,2181.562500,0.000000,2181.562500,
28903,49569,20130130,16262,792,7,1,2181.562500,0.000000,2181.562500,
28907,49573,20130130,24009,792,9,1,2181.562500,0.000000,2181.562500,
28994,49660,20130208,23660,792,9,1,2181.562500,0.000000,2181.562500,
29021,49687,20130212,16205,792,7,1,2181.562500,0.000000,2181.562500,
29041,49707,20130214,13889,792,1,1,2181.562500,0.000000,2181.562500,
29090,49756,20130219,23658,792,9,1,2181.562500,0.000000,2181.562500,
29154,49820,20130227,23999,792,9,1,2181.562500,0.000000,2181.562500,
30606,49897,20130228,16392,792,7,1,2181.562500,0.000000,2181.562500,
30619,49910,20130301,13903,792,4,1,2181.562500,0.000000,2181.562500,
30628,49919,20130302,17796,792,8,1,2181.562500,0.000000,2181.562500,
30655,49946,20130305,18021,792,10,1,2181.562500,0.000000,2181.562500,
30659,49950,20130305,24163,792,9,1,2181.562500,0.000000,2181.562500,
30683,49974,20130307,24248,792,9,1,2181.562500,0.000000,2181.562500,
30714,50005,20130311,17848,792,8,1,2181.562500,0.000000,2181.562500,
30736,50027,20130312,24272,792,9,1,2181.562500,0.000000,2181.562500,
30762,50053,20130316,17811,792,8,1,2181.562500,0.000000,2181.562500,
30772,50063,20130316,24175,792,9,1,2181.562500,0.000000,2181.562500,
30778,50069,20130317,17972,792,10,1,2181.562500,0.000000,2181.562500,
30861,50152,20130326,17768,792,8,1,2181.562500,0.000000,2181.562500,
30876,50167,20130327,13905,792,4,1,2181.562500,0.000000,2181.562500,
30879,50170,20130327,24257,792,9,1,2181.562500,0.000000,2181.562500,
30884,50175,20130328,24178,792,9,1,2181.562500,0.000000,2181.562500,
30885,50176,20130328,16273,792,7,1,2181.562500,0.000000,2181.562500,
33282,50401,20130405,18127,792,10,1,2181.562500,0.000000,2181.562500,
33288,50407,20130405,24302,792,9,1,2181.562500,0.000000,2181.562500,
33290,50409,20130406,18177,792,10,1,2181.562500,0.000000,2181.562500,
33319,50438,20130409,17929,792,8,1,2181.562500,0.000000,2181.562500,
33343,50462,20130410,24364,792,9,1,2181.562500,0.000000,2181.562500,
33400,50519,20130418,17934,792,8,1,2181.562500,0.000000,2181.562500,
33409,50528,20130419,18160,792,10,1,2181.562500,0.000000,2181.562500,
33413,50532,20130419,13915,792,4,1,2181.562500,0.000000,2181.562500,
33428,50547,20130420,24381,792,9,1,2181.562500,0.000000,2181.562500,
33429,50548,20130420,24461,792,9,1,2181.562500,0.000000,2181.562500,
33458,50577,20130422,24372,792,9,1,2181.562500,0.000000,2181.562500,
33476,50595,20130425,17928,792,8,1,2181.562500,0.000000,2181.562500,
33505,50624,20130427,24281,792,9,1,2181.562500,0.000000,2181.562500,
33519,50638,20130428,24283,792,9,1,2181.562500,0.000000,2181.562500,
33530,50649,20130429,13938,792,4,1,2181.562500,0.000000,2181.562500,
35317,50840,20130507,16436,792,7,1,2181.562500,0.000000,2181.562500,
35375,50898,20130512,13948,792,4,1,2181.562500,0.000000,2181.562500,
35405,50928,20130514,24592,792,9,1,2181.562500,0.000000,2181.562500,
35422,50945,20130516,24478,792,9,1,2181.562500,0.000000,2181.562500,
35466,50989,20130520,24482,792,9,1,2181.562500,0.000000,2181.562500,
35480,51003,20130522,18005,792,8,1,2181.562500,0.000000,2181.562500,
35519,51042,20130526,16566,792,7,1,2181.562500,0.000000,2181.562500,
35523,51046,20130526,13976,792,1,1,2181.562500,0.000000,2181.562500,
35550,51073,20130529,19058,792,10,1,2181.562500,0.000000,2181.562500,
12400,46687,20120601,15457,796,8,1,2181.562500,0.000000,2181.562500,
12443,46730,20120605,15100,796,8,1,2181.562500,0.000000,2181.562500,
12453,46740,20120606,12980,796,1,1,2181.562500,0.000000,2181.562500,
12466,46753,20120608,21215,796,9,1,2181.562500,0.000000,2181.562500,
12493,46780,20120611,12942,796,4,1,2181.562500,0.000000,2181.562500,
12494,46781,20120611,12949,796,1,1,2181.562500,0.000000,2181.562500,
12503,46790,20120612,12930,796,1,1,2181.562500,0.000000,2181.562500,
12516,46803,20120614,13595,796,7,1,2181.562500,0.000000,2181.562500,
12526,46813,20120615,13152,796,4,1,2181.562500,0.000000,2181.562500,
12547,46834,20120617,12923,796,4,1,2181.562500,0.000000,2181.562500,
12568,46855,20120620,15117,796,8,1,2181.562500,0.000000,2181.562500,
12582,46869,20120622,13577,796,7,1,2181.562500,0.000000,2181.562500,
12592,46879,20120623,13224,796,1,1,2181.562500,0.000000,2181.562500,
12622,46909,20120627,20998,796,9,1,2181.562500,0.000000,2181.562500,
15623,47085,20120702,16311,796,10,1,2181.562500,0.000000,2181.562500,
15642,47104,20120704,13279,796,4,1,2181.562500,0.000000,2181.562500,
15671,47133,20120707,13357,796,4,1,2181.562500,0.000000,2181.562500,
15674,47136,20120707,21389,796,9,1,2181.562500,0.000000,2181.562500,
15676,47138,20120708,16308,796,10,1,2181.562500,0.000000,2181.562500,
15722,47184,20120713,21380,796,9,1,2181.562500,0.000000,2181.562500,
15729,47191,20120714,13382,796,4,1,2181.562500,0.000000,2181.562500,
15771,47233,20120719,16250,796,10,1,2181.562500,0.000000,2181.562500,
15788,47250,20120720,21217,796,9,1,2181.562500,0.000000,2181.562500,
15800,47262,20120721,21560,796,9,1,2181.562500,0.000000,2181.562500,
15816,47278,20120723,21404,796,9,1,2181.562500,0.000000,2181.562500,
15830,47292,20120725,13811,796,7,1,2181.562500,0.000000,2181.562500,
15842,47304,20120726,16272,796,10,1,2181.562500,0.000000,2181.562500,
15853,47315,20120727,13840,796,7,1,2181.562500,0.000000,2181.562500,
15855,47317,20120727,14154,796,7,1,2181.562500,0.000000,2181.562500,
15864,47326,20120728,13288,796,4,1,2181.562500,0.000000,2181.562500,
15867,47329,20120729,13367,796,1,1,2181.562500,0.000000,2181.562500,
15881,47343,20120730,21553,796,9,1,2181.562500,0.000000,2181.562500,
18084,47472,20120802,13438,796,1,1,2181.562500,0.000000,2181.562500,
18086,47474,20120802,21893,796,9,1,2181.562500,0.000000,2181.562500,
18095,47483,20120804,14424,796,7,1,2181.562500,0.000000,2181.562500,
18100,47488,20120805,13426,796,4,1,2181.562500,0.000000,2181.562500,
18137,47525,20120810,21889,796,9,1,2181.562500,0.000000,2181.562500,
18150,47538,20120812,13449,796,1,1,2181.562500,0.000000,2181.562500,
18168,47556,20120814,14701,796,7,1,2181.562500,0.000000,2181.562500,
18179,47567,20120816,21570,796,9,1,2181.562500,0.000000,2181.562500,
18181,47569,20120816,21959,796,9,1,2181.562500,0.000000,2181.562500,
18195,47583,20120818,13442,796,1,1,2181.562500,0.000000,2181.562500,
18200,47588,20120819,16428,796,10,1,2181.562500,0.000000,2181.562500,
18213,47601,20120821,14192,796,7,1,2181.562500,0.000000,2181.562500,
18215,47603,20120821,21562,796,9,1,2181.562500,0.000000,2181.562500,
18230,47618,20120823,21947,796,9,1,2181.562500,0.000000,2181.562500,
19702,47757,20120902,16530,796,10,1,2181.562500,0.000000,2181.562500,
19708,47763,20120903,22170,796,9,1,2181.562500,0.000000,2181.562500,
19726,47781,20120906,25991,796,6,1,2181.562500,0.000000,2181.562500,
19733,47788,20120908,16546,796,10,1,2181.562500,0.000000,2181.562500,
19740,47795,20120909,22004,796,9,1,2181.562500,0.000000,2181.562500,
19748,47803,20120910,22000,796,9,1,2181.562500,0.000000,2181.562500,
19750,47805,20120910,22198,796,9,1,2181.562500,0.000000,2181.562500,
19752,47807,20120910,16575,796,10,1,2181.562500,0.000000,2181.562500,
19807,47862,20120917,22199,796,9,1,2181.562500,0.000000,2181.562500,
19817,47872,20120918,14790,796,7,1,2181.562500,0.000000,2181.562500,
19826,47881,20120919,16553,796,10,1,2181.562500,0.000000,2181.562500,
19866,47921,20120924,14796,796,7,1,2181.562500,0.000000,2181.562500,
19867,47922,20120924,13468,796,1,1,2181.562500,0.000000,2181.562500,
22259,48102,20121001,22576,796,9,1,2181.562500,0.000000,2181.562500,
22337,48180,20121015,16316,796,8,1,2181.562500,0.000000,2181.562500,
22343,48186,20121016,16297,796,8,1,2181.562500,0.000000,2181.562500,
22394,48237,20121024,14925,796,7,1,2181.562500,0.000000,2181.562500,
24177,48402,20121030,17627,796,10,1,2181.562500,0.000000,2181.562500,
24183,48408,20121030,22927,796,9,1,2181.562500,0.000000,2181.562500,
24197,48422,20121101,16946,796,10,1,2181.562500,0.000000,2181.562500,
24200,48425,20121101,16475,796,8,1,2181.562500,0.000000,2181.562500,
24208,48433,20121101,23102,796,9,1,2181.562500,0.000000,2181.562500,
24234,48459,20121105,14966,796,7,1,2181.562500,0.000000,2181.562500,
24245,48470,20121105,23105,796,9,1,2181.562500,0.000000,2181.562500,
24281,48506,20121109,15072,796,7,1,2181.562500,0.000000,2181.562500,
24303,48528,20121110,22908,796,9,1,2181.562500,0.000000,2181.562500,
24313,48538,20121111,22905,796,9,1,2181.562500,0.000000,2181.562500,
24354,48579,20121115,13741,796,4,1,2181.562500,0.000000,2181.562500,
24359,48584,20121115,22935,796,9,1,2181.562500,0.000000,2181.562500,
24407,48632,20121120,17192,796,10,1,2181.562500,0.000000,2181.562500,
24447,48672,20121123,22950,796,9,1,2181.562500,0.000000,2181.562500,
24450,48675,20121124,15079,796,7,1,2181.562500,0.000000,2181.562500,
24459,48684,20121125,16534,796,8,1,2181.562500,0.000000,2181.562500,
25514,48821,20121202,23344,796,9,1,2181.562500,0.000000,2181.562500,
25515,48822,20121203,17743,796,10,1,2181.562500,0.000000,2181.562500,
25662,48969,20121221,23320,796,9,1,2181.562500,0.000000,2181.562500,
25685,48992,20121223,13862,796,4,1,2181.562500,0.000000,2181.562500,
27412,49187,20130101,23545,796,9,1,2181.562500,0.000000,2181.562500,
27439,49214,20130103,23575,796,9,1,2181.562500,0.000000,2181.562500,
27443,49218,20130104,26113,796,6,1,2181.562500,0.000000,2181.562500,
27446,49221,20130104,23532,796,9,1,2181.562500,0.000000,2181.562500,
27463,49238,20130105,23593,796,9,1,2181.562500,0.000000,2181.562500,
27501,49276,20130110,17849,796,10,1,2181.562500,0.000000,2181.562500,
27541,49316,20130114,23433,796,9,1,2181.562500,0.000000,2181.562500,
